IgG1-FITC_mean,IgG1-FITC_std,IgG1-PE_mean,IgG1-PE_std,CD45-ECD-1_mean,CD45-ECD-1_std,IgG1-PC5_mean,IgG1-PC5_std,IgG1-PC7_mean,IgG1-PC7_std,Kappa-FITC_mean,Kappa-FITC_std,Lambda-PE_mean,Lambda-PE_std,CD45-ECD-2_mean,CD45-ECD-2_std,CD19-PC5_mean,CD19-PC5_std,CD20-PC7_mean,CD20-PC7_std,CD7-FITC_mean,CD7-FITC_std,CD4-PE_mean,CD4-PE_std,CD45-ECD-3_mean,CD45-ECD-3_std,CD8-PC5_mean,CD8-PC5_std,CD2-PC7_mean,CD2-PC7_std,CD15-FITC_mean,CD15-FITC_std,CD13-PE_mean,CD13-PE_std,CD45-ECD-4_mean,CD45-ECD-4_std,CD16-PC5_mean,CD16-PC5_std,CD56-PC7_mean,CD56-PC7_std,CD14-FITC_mean,CD14-FITC_std,CD11c-PE_mean,CD11c-PE_std,CD45-ECD-5_mean,CD45-ECD-5_std,CD64-PC5_mean,CD64-PC5_std,CD33-PC7_mean,CD33-PC7_std,HLA-DR-FITC_mean,HLA-DR-FITC_std,CD117-PE_mean,CD117-PE_std,CD45-ECD-6_mean,CD45-ECD-6_std,CD34-PC5_mean,CD34-PC5_std,CD38-PC7_mean,CD38-PC7_std,CD5-FITC_mean,CD5-FITC_std,CD19-PE_mean,CD19-PE_std,CD45-ECD-7_mean,CD45-ECD-7_std,CD3-PC5_mean,CD3-PC5_std,CD10-PC7_mean,CD10-PC7_std,FL1-Log_mean,FL1-Log_std,FL2-Log_mean,FL2-Log_std,7AAD_mean,7AAD_std,FL4-Log_mean,FL4-Log_std,FL5-Log_mean,FL5-Log_std,label,fcs_file,split
4.2214293,1.3465471,4.4338226,0.64952135,5.4467783,0.20606577,2.7547789,2.0263216,1.7955946,1.667656,4.8297496,1.238937,5.229312,0.5369706,5.4240203,0.32375017,3.2206755,1.9228641,3.9282434,1.3512548,5.0903335,0.70378524,4.5894012,0.55798346,5.4510427,0.16992067,2.8649867,2.0343187,2.399486,1.8259145,4.9903274,1.179611,5.237177,0.5247219,5.4341803,0.20527741,4.17333,1.9085013,3.1678019,1.9881103,4.69001,1.413914,4.9080853,0.60740536,5.452879,0.17904618,4.7963734,1.615058,4.463512,1.1420047,4.535648,1.0704025,4.6643267,0.4535507,5.4447927,0.22588857,3.2294083,1.9615642,5.030153,0.79265225,4.6169353,0.6045454,4.439315,0.6653277,5.4468384,0.21425699,3.5568314,1.8146371,1.8356818,1.703955,4.555014,0.5318259,4.354245,0.65090704,4.2725534,0.45420054,3.8991692,1.1004167,2.0491958,1.5513967,1,0101.FCS,train
3.733672,1.1037868,3.0878437,1.6319121,5.4507627,0.1438073,2.4920418,1.8137002,2.1817102,1.6715201,4.799423,0.71773475,4.9510107,0.7212263,5.4412622,0.1707165,2.359871,1.8594646,3.6149554,1.3476233,4.8670073,0.5281597,4.4396577,0.9275306,5.446151,0.14002696,2.2318985,1.8630207,2.1253805,1.7341156,4.548317,1.1079245,4.340071,1.3644412,5.4467435,0.16511197,2.345095,2.0220134,2.2248359,1.7653905,4.4653134,1.1712822,4.939677,0.958748,5.4536057,0.14159068,4.5278025,1.2770735,4.998007,0.90754277,4.5821457,1.0269854,4.4138193,1.3887719,5.4350257,0.19402127,2.2744281,1.8522596,4.785413,0.75854045,3.809033,0.9432557,3.0324023,1.6526507,5.46419,0.13094103,2.602954,1.8702458,2.1547632,1.7317894,4.039299,0.41661522,3.9142418,0.6595103,4.055821,0.49482223,2.4983225,1.4236077,2.1460192,1.5027721,1,0089.FCS,train
4.4519095,0.57073784,4.0352654,0.92645866,5.368532,0.21918981,2.2303665,1.7842094,2.3408098,1.6216824,4.9152126,0.3492206,5.009196,0.44165662,5.3877335,0.14981249,1.7453594,1.7983203,3.772212,1.3318986,4.937144,0.43383285,4.1675186,0.8705903,5.390145,0.15513529,1.9998549,1.8317235,2.1172073,1.6226356,4.8989096,0.5419111,4.562795,0.8250183,5.3796563,0.17131148,1.8688956,1.805451,3.0792027,1.6386893,4.808021,0.5631204,4.442208,0.9225229,5.3761663,0.13681105,4.5824904,1.1900587,5.1772456,0.3923939,4.514141,0.41722855,4.5424414,0.6923955,5.3868365,0.15112194,1.9193197,1.787607,4.997214,0.4675176,4.4798512,0.36342806,3.9959328,0.966973,5.400564,0.17278321,2.0666292,1.8359292,2.1012762,1.6071049,4.480865,0.3222858,4.269721,0.44435236,4.241697,0.35928607,2.8697581,1.2617196,2.2603538,1.4535388,1,0067.FCS,train
3.5953617,1.0195417,3.1087976,1.479122,5.1339517,0.24894612,2.2875142,1.8555602,1.8102045,1.6132314,4.3442554,0.86277026,4.296349,1.233249,5.0440927,0.4045379,1.8200744,1.8299958,2.1154053,1.6389985,5.1495557,0.47373194,3.8660214,1.3452582,5.0900006,0.29811484,3.2712147,1.786859,2.8296642,1.6445813,3.850215,1.4086674,5.2234316,0.68873507,4.952331,0.66474843,1.9328648,2.057922,4.5162477,1.2542896,3.6744103,1.1869621,4.289939,1.0969387,5.003473,0.45178017,2.9872396,1.9808905,4.6035614,1.0852294,5.2267795,0.63546765,4.9269214,0.80519027,5.036089,0.4437577,4.574164,1.313096,4.8239393,0.9051905,4.2239256,0.6446281,3.151889,1.4832455,5.034385,0.42764392,2.6657524,1.8552866,1.6288506,1.5793753,3.7774067,0.6748573,3.6077857,0.88520837,3.7835057,0.5758998,2.428254,1.4872606,1.4932004,1.4818528,1,0134.FCS,train
4.205595,0.8103787,4.118712,0.77018565,5.148373,0.5145449,3.1750944,1.6826663,2.1532013,1.6422182,4.8953633,0.6054513,5.003162,0.6710406,5.1698885,0.54598224,2.8869631,1.8698808,3.5167801,1.3840978,4.748867,0.7129299,4.218847,0.78160816,5.1844974,0.4542908,2.8527741,1.8129187,2.097334,1.6823175,4.9802895,1.0340232,4.96099,0.8409891,5.160617,0.57869077,4.448473,1.7714583,1.9127902,1.8867775,4.639675,0.92137414,4.7788563,0.7245233,5.157384,0.5088027,4.485679,1.3752407,4.5223927,1.2366285,4.558919,0.5992738,4.4836974,0.49948236,5.1638465,0.49475077,3.2691557,1.6760995,4.4662724,0.91418934,4.229774,0.81506,4.304656,0.7538265,5.2328296,0.43514395,3.32471,1.6831161,3.077679,1.8544989,4.329478,0.47167325,4.1139803,0.73024917,4.131694,0.5042583,3.7180855,1.0577701,2.3002563,1.5469626,1,0116.FCS,train
4.5922074,0.9093611,4.5592775,0.51916957,5.279901,0.31823206,3.2534611,1.546403,3.1546047,1.4771712,4.865927,0.73611116,4.9736333,0.51514584,5.260576,0.48458478,3.340829,1.6755499,3.592872,1.3169395,4.8776717,0.62333685,4.6456194,0.8292136,5.299367,0.30326903,2.8682396,1.7854693,3.204827,1.4656062,4.8248186,1.0053289,5.016698,0.69777215,5.2669835,0.47549748,2.9096546,1.8388216,2.6617672,1.6266444,4.6255155,1.0153911,4.7220573,0.57846,5.277693,0.39805117,3.90668,1.5617958,4.0148296,1.3265557,4.992896,0.89694047,4.9401174,0.7192479,5.2731996,0.37243214,4.534953,1.4061527,5.0157375,0.906618,4.745057,0.55699533,4.607329,0.7016296,5.3021584,0.30809057,3.413308,1.5656384,2.6969333,1.6050948,4.654029,0.5863226,4.4109106,0.731688,4.3514066,0.52429664,3.436818,1.1974745,3.1683297,1.2407008,1,0174.FCS,train
3.9267116,1.1125107,3.165338,1.6821125,5.467026,0.17413478,2.8832757,1.781071,2.3546474,1.7157091,4.984113,0.9131523,4.9799924,1.0610625,5.4617944,0.19001703,1.9263502,1.9505854,3.6429236,1.4676876,4.8063884,0.82285273,3.407742,1.6496742,5.465546,0.16900079,2.8305256,1.8968018,2.6619213,1.8000652,4.319358,1.5511533,5.3297105,0.9860262,5.4429536,0.24390404,1.8701863,2.3072753,3.8139138,1.6679982,4.493793,1.3849734,4.8897905,1.1541442,5.4723635,0.18644364,4.218282,1.8779113,4.3079076,1.217097,4.8143697,0.85835236,4.256996,1.3109537,5.4628005,0.1950079,3.6265168,1.7008815,5.203493,0.4220589,4.1889257,0.7565842,3.1276233,1.7190393,5.480202,0.16752388,3.0785735,1.8253957,2.1534576,1.7468165,4.1696486,0.62483686,3.9095888,0.8316983,4.0884247,0.55651575,2.6767097,1.5085561,2.5132375,1.5198044,1,0203.FCS,train
4.073505,1.0646261,3.1957397,1.6852505,5.3914037,0.34388024,1.5697713,1.8905454,2.0974138,1.6513863,4.618241,0.8223231,4.2503257,1.4236382,5.3957453,0.4018833,1.4423248,1.8823836,2.811773,1.723362,4.9554434,0.8683477,3.7775207,1.7087165,5.390243,0.36451358,2.4541643,2.2450576,3.3261952,1.8163385,4.123865,1.0593997,4.1463323,1.6943398,5.4125657,0.38422891,2.434129,2.317549,2.06725,1.7674272,4.172893,1.1411839,3.8719962,1.7807631,5.365021,0.34839034,2.5355856,2.2164702,3.7697046,1.6934855,4.854217,1.0340927,3.4871616,1.9044352,5.3615184,0.40897658,3.360791,2.3232737,3.9087942,1.4926757,4.604925,0.78322387,2.883217,1.8693262,5.406085,0.3302298,2.8327723,2.2743433,1.7526939,1.6467844,4.295662,0.6914877,4.1991134,0.5967153,3.8898845,0.698023,2.7465038,1.5248725,2.2381768,1.455289,1,0221.FCS,train
3.2686234,1.9015309,3.2197812,1.8001013,5.260798,0.40663892,2.730522,2.0098143,1.7464195,1.7246522,4.293737,1.389844,4.4817452,1.3088062,5.277116,0.42212054,2.7159326,2.0991616,2.7447228,1.8217386,4.350721,1.323532,3.9469376,1.5293127,5.2389708,0.46882463,2.9914036,2.091455,2.8076274,1.9784247,3.7172327,1.968405,4.373134,1.6209565,5.1392603,0.6746632,2.7462199,2.2251065,2.700793,2.121412,3.173882,2.0029478,3.9072456,1.7047976,5.1358843,0.6013362,2.8746197,2.2693262,3.4708679,2.043627,4.485845,1.4441428,3.9502928,1.7266753,5.278291,0.38753453,3.5997255,2.0383184,4.280755,1.4233787,4.213528,1.2757965,3.331749,1.8219289,5.274205,0.3839624,3.5812771,1.9594411,1.8362782,1.8194715,4.0091615,0.95635796,3.8014085,1.126698,4.2654676,0.45072755,2.767438,1.9570044,1.9059033,1.7011784,1,0103.FCS,train
4.399598,1.0201304,4.046953,1.1909823,5.2519875,0.4230169,2.87525,1.6486048,2.7998996,1.5650659,4.9218554,0.78280187,4.995911,0.8691983,5.261111,0.47803104,2.5705147,1.7711098,3.700514,1.2383081,4.870231,0.7897478,4.215587,0.98796767,5.2980485,0.3999798,2.8571262,1.6942259,2.8363578,1.6536415,5.1208224,1.1062495,4.643698,1.1231276,5.2909737,0.4342254,4.2126503,1.7871093,1.9781259,1.8562176,4.681313,1.0846908,4.6087527,1.1438019,5.294333,0.4054805,4.2384133,1.5810846,4.4571166,1.0493724,4.543928,0.9710225,4.2388077,1.0430807,5.2756705,0.44732454,2.9670804,1.6261896,4.8337703,0.7810518,4.449008,1.0109258,3.8885481,1.3535047,5.2187486,0.5093776,3.0450141,1.6627821,3.1056044,1.7591629,4.5033216,0.77526724,4.339549,0.6775076,4.3561845,0.37288943,3.3868454,1.0717143,2.649617,1.4375632,0,0045.FCS,train
4.2521725,1.2333037,4.524113,0.42431942,5.360628,0.31204915,3.3779516,1.4811146,2.6566238,1.6712002,4.7483916,0.90079844,4.935219,0.39710248,5.339232,0.36500293,3.142833,1.6148341,3.4639564,1.4392579,4.861878,0.6105844,4.6047883,0.4306812,5.3639073,0.28849503,3.2171838,1.5669109,2.8300862,1.7142283,4.94652,1.3522152,5.0578337,0.5142225,5.349764,0.36482045,4.579538,1.537942,1.6980835,1.8284526,4.458486,1.3373957,4.91092,0.5225805,5.363904,0.31351185,4.07215,1.5204483,4.5416307,1.2787163,4.3923306,1.1619126,4.5862412,0.3713176,5.357511,0.3306042,3.225687,1.5518137,4.812698,0.67490643,4.5806384,0.7280205,4.554883,0.47335348,5.363645,0.29441807,3.683777,1.3933356,3.264663,1.7793609,4.5129094,0.561914,4.407779,0.55089,4.241548,0.5303726,3.3667524,1.1578864,2.8278875,1.406907,0,0023.FCS,train
4.3688073,1.028555,3.9955008,1.3394775,5.258273,0.3665796,2.8086154,1.7181325,2.91491,1.5320684,4.87883,0.5593335,4.7724943,0.9346948,5.2726283,0.3594611,2.7412667,1.7624549,3.4497817,1.3366072,4.747879,0.8409271,4.247696,1.0301638,5.279003,0.34230617,2.6405218,1.789105,2.8984358,1.5889848,4.8628545,1.4214789,4.6707225,1.2814162,5.164372,0.63730603,4.1941214,1.9304959,1.9830307,1.8353509,4.4690776,1.1406708,4.5090613,1.3092837,5.2792187,0.37536427,3.7307942,1.8283182,4.471153,1.1864866,4.6009135,0.7755909,4.1499295,1.1735046,5.2849717,0.3408259,2.7472122,1.7208674,4.541703,0.76999277,4.5116568,0.8696593,4.057422,1.3382134,5.273577,0.37319714,3.036312,1.7263805,3.2535992,1.682579,4.4524817,0.73869437,4.275196,0.7954485,4.3791046,0.3541102,3.4403937,1.1404402,2.588658,1.485735,0,0282.FCS,train
4.365036,0.89239645,4.254689,0.6829079,5.2980285,0.27036238,3.528039,1.5415297,2.0026498,1.6447105,4.828772,0.58013815,4.8663726,0.5804968,5.291146,0.29894415,3.0047536,1.8033798,2.9262865,1.5245641,4.780061,0.553709,4.239277,0.81244487,5.297358,0.2670366,3.4195125,1.6218544,1.9740807,1.7200999,5.2121615,0.96972066,4.99114,0.86000067,5.308481,0.3077317,4.9279156,1.4593669,1.4505233,1.7630974,4.6573696,0.8706436,4.8983035,0.74515104,5.2947297,0.28403464,4.2943416,1.4137309,4.5091634,1.051544,4.436426,0.78452414,4.2781487,0.6721053,5.3036833,0.28039402,3.480164,1.5622675,4.245718,0.852541,4.4959583,0.6962391,4.171502,1.0024682,5.2887554,0.2822694,3.7244647,1.4366869,3.4570277,1.76665,4.452142,0.62569034,4.32338,0.500718,4.147809,0.44727015,3.7250636,0.98975414,1.8918811,1.5596699,0,0056.FCS,train
4.33095,0.8001332,4.144427,0.885274,5.283997,0.2722673,3.4092793,1.5986211,2.1886153,1.6030918,5.0244417,0.46532124,5.10221,0.6626945,5.268069,0.30004027,2.2042198,2.027505,3.0928972,1.43346,4.6984453,0.73129195,4.1657467,1.0778368,5.290874,0.28138664,3.4854653,1.6193202,2.5364695,1.7439035,4.9957843,1.0345716,4.77624,1.0583918,5.280631,0.33071297,4.4271827,1.9083755,1.7192174,1.8315953,4.5912466,0.8923217,4.685933,0.92253214,5.2731533,0.31258038,4.3717046,1.5887219,4.486515,1.3542241,4.665694,0.55212104,4.2828946,0.749958,5.2708983,0.30222732,3.5083618,1.5493009,4.183712,1.0374173,4.5289145,0.6613062,4.0385513,1.3253642,5.281046,0.2645011,3.7999957,1.4617846,2.9399786,1.8369385,4.442765,0.49996307,4.2521486,0.6434506,4.0774746,0.5153418,3.5162058,1.0564679,2.141634,1.4955587,0,0153.FCS,train
3.4898844,1.6024655,3.3578017,1.6846061,5.007185,0.7044544,2.500179,1.7464298,2.5418355,1.5910757,4.279901,1.3665301,4.263488,1.50729,5.0030518,0.81524116,2.6737313,1.9187344,3.1192524,1.5025647,4.1317806,1.5202444,3.5435612,1.6939722,5.0336246,0.6782898,2.843897,1.8382748,2.980705,1.6473082,3.6616786,2.0519757,3.8812711,1.7336333,5.00588,0.84701383,2.7304492,2.0395386,2.2929595,1.7149125,3.646543,1.653027,3.813613,1.5962826,5.031736,0.6915502,3.1102667,2.0966825,3.685471,1.7439327,4.023058,1.5607439,3.4848125,1.6931803,5.031249,0.69247335,2.5983443,1.7891785,4.1967177,1.2690938,3.9092023,1.5810686,3.6234727,1.7013962,5.0304117,0.7005409,3.0692894,1.8199016,2.6853378,1.768325,3.80565,1.2543975,3.8139005,1.0955994,4.145981,0.61018,3.0783408,1.436237,2.5495956,1.4867438,0,0224.FCS,train
4.374095,0.87937135,3.940869,1.3169028,5.0310574,0.5444138,3.03593,1.5536562,2.7045832,1.5004175,4.747902,0.5399524,4.5275187,1.2081978,5.008316,0.6162974,2.9223485,1.6421523,3.134927,1.4484414,4.695081,0.63365066,4.2078137,0.94630724,5.0705495,0.54358894,3.0866504,1.6145474,2.8721294,1.5230136,4.740002,1.1411643,4.361234,1.4542574,5.0433846,0.6249287,3.8425171,1.8038477,1.913073,1.7001132,4.4800916,0.93442345,4.2376866,1.3488066,5.0393662,0.553224,3.7710917,1.5649844,3.7308543,1.5778496,4.5809007,0.65768784,4.0446353,1.2289993,5.065487,0.5481734,3.0137572,1.57996,3.9652448,1.1631728,4.5861344,0.54874384,4.033238,1.224509,5.073465,0.54339087,3.3277276,1.5057058,2.8033783,1.688317,4.482463,0.4861691,4.223797,0.75330204,4.462424,0.37811324,3.8701885,1.0454695,3.09985,1.2882978,0,0043.FCS,train
4.1215034,1.1881633,3.8547413,1.3280535,5.293807,0.25925556,2.735305,1.6841778,2.5736933,1.5755011,4.560332,0.92682135,4.5809216,1.0883843,5.302048,0.30247378,2.52106,1.7711136,3.1280038,1.4607,4.6464686,0.8630279,4.0481744,1.1741203,5.315216,0.25215334,2.6695216,1.7757223,2.6468587,1.6904725,4.9197197,1.3675997,4.6913037,1.2640432,5.306695,0.25850803,4.118627,1.8944055,1.7306664,1.7178847,4.256707,1.3711735,4.390921,1.3380135,5.308487,0.2661452,3.4101274,1.8662264,4.468487,1.3504547,4.380671,0.99827063,3.8773036,1.3354143,5.2904882,0.28677315,2.651919,1.7093372,4.4383698,0.97699785,4.405932,0.90500623,3.852077,1.4038755,5.309468,0.2780342,3.1608188,1.6615272,2.8001895,1.7769996,4.3696446,0.68129313,4.2146225,0.742373,4.3302646,0.35926276,3.0468533,1.3706903,2.290327,1.5128171,0,0208.FCS,train
4.1881332,1.2247214,3.9690645,1.2989228,5.134609,0.51305616,3.3704746,1.6391649,2.976816,1.4712297,4.8087173,0.8841014,4.8011036,1.0893844,5.1634865,0.5657812,3.3181298,1.7188662,3.5355277,1.2569411,4.6882386,0.8862893,4.2583385,0.94006985,5.194054,0.4575332,3.3569617,1.6911329,3.1182837,1.4300151,4.9994144,1.3333402,4.659196,1.2812737,5.170077,0.5503352,4.19824,1.7125236,2.125081,1.7626985,4.3719926,1.3286891,4.3921037,1.2155412,5.1718645,0.527412,4.271551,1.5615244,4.5690174,1.261962,4.375215,1.137118,4.1145973,1.2074503,5.161281,0.56282413,3.384557,1.6713296,4.3326364,0.89326143,4.464097,0.880414,4.0553207,1.2731515,5.2075453,0.4789619,3.7013094,1.5321283,3.1586888,1.5345546,4.4721155,0.82211405,4.1581497,1.1668874,4.30292,0.54407316,3.982799,1.0327563,3.2734015,1.1997646,0,0201.FCS,train
3.6429527,1.3799205,3.6851063,1.2763597,5.0683475,0.58981276,2.3911726,1.7581413,2.5155256,1.6432139,4.5023003,1.1145881,4.567777,0.9659092,5.086076,0.63018644,2.126227,1.8486387,2.8364286,1.6027503,4.208418,1.2431257,3.8108196,1.3039548,5.107068,0.5150219,2.2912729,1.8584396,2.62575,1.7803384,4.3413377,1.8157859,4.5751333,1.1227366,5.0616565,0.66897506,3.756525,2.080763,1.7303158,1.8647616,4.3414254,1.4922354,4.4559727,1.1351568,5.2689233,0.39596272,4.133685,1.6883222,4.536137,1.4303224,4.5161076,1.0398264,4.219742,1.0932714,5.257233,0.44657812,3.109436,1.6926627,4.7241087,0.9000626,4.449401,0.9505357,4.0554714,1.2890341,5.2461066,0.43446684,3.5801296,1.4877856,2.882843,1.7585375,4.2581453,0.9408754,4.117986,1.0468149,4.4232454,0.47204784,3.5758414,1.3016702,2.8234494,1.5363792,0,0310.FCS,train
4.064625,1.3505533,3.7982352,1.4716963,5.185434,0.547135,2.741149,1.7285918,2.986223,1.5260911,4.5908155,0.99943507,4.521401,1.2859108,5.1737156,0.61879516,2.5960197,1.8138872,3.422761,1.3984303,4.635081,0.89711595,4.261638,1.025596,5.218575,0.49943596,2.7888403,1.7532072,3.1840854,1.527845,4.7421975,1.4382235,4.5168896,1.4208432,5.2428293,0.5420645,3.7463813,2.0015717,2.454348,1.7965438,4.2593355,1.3860759,4.294506,1.4730915,5.2496157,0.4771048,3.5131633,1.9045019,4.425235,1.4439826,4.3442106,1.2158561,4.2021346,1.2559404,5.1925883,0.5619617,2.828352,1.7331635,4.6357117,0.9531937,4.400432,0.9719917,3.8794436,1.4428792,5.2064996,0.52919984,3.2467606,1.6605595,3.0555434,1.660029,4.2867093,0.9191636,4.143181,0.93528646,4.446043,0.49691516,3.5445933,1.2467954,3.1419744,1.3627504,0,0102.FCS,train
3.8718255,1.4937458,3.535313,1.6168634,5.4306936,0.3238919,3.014215,1.7542356,2.3118427,1.7060759,4.4885197,1.0439388,4.552131,1.2001827,5.424061,0.37368047,2.743778,1.8478526,2.964519,1.659441,4.6405473,0.83346426,4.1242976,1.2239351,5.459194,0.27041265,3.0589638,1.7536843,2.6666477,1.8301474,4.566266,1.696703,4.8807497,1.3341249,5.436867,0.3966,4.4999666,1.9321421,1.7723634,1.9221869,4.207393,1.4460281,4.6916795,1.5049179,5.444173,0.33083957,3.627094,1.7624279,4.3414016,1.3704429,3.983752,1.5076191,3.8258133,1.468482,5.443489,0.31477794,3.05713,1.7504022,4.479142,0.8529183,4.3358183,1.1115109,3.7221098,1.5990407,5.439152,0.32272112,3.5243413,1.6954004,3.6221433,1.7445387,4.3098636,0.8919578,4.1768274,0.89685106,4.3583217,0.48828328,3.177966,1.4663697,2.5973105,1.5516791,0,0015.FCS,train
3.4487605,1.7816895,3.6224217,1.4875602,5.396116,0.32233334,2.3682795,1.8694593,2.2845652,1.6956089,4.748942,0.75080675,4.64113,1.1606723,5.4118037,0.32949027,2.3952856,1.9595284,3.0605223,1.6426435,4.635126,1.0542392,3.6275651,1.6346408,5.418488,0.29697162,2.7793393,1.9387608,2.9207268,1.8381876,4.1234655,2.1894298,4.417835,1.7548485,5.4132004,0.37860408,3.8580518,2.2129564,1.7098795,1.9176532,3.742893,1.9453831,4.527933,1.5172354,5.4189897,0.29876113,3.3495877,2.0954962,4.0266805,1.5937806,3.8983996,1.6566106,3.7285616,1.4381807,5.4200406,0.28757146,2.5853882,1.8833807,4.619587,0.9037644,4.072551,1.3647398,3.5046248,1.6554246,5.406007,0.3118142,3.1419663,1.8515787,3.039665,1.9241593,4.094576,0.8473337,3.9799254,0.99506414,4.1991534,0.5710679,3.0851254,1.3877095,2.4410908,1.5512809,0,0159.FCS,train
4.0267987,1.2306335,3.6589792,1.5268629,5.216936,0.38365015,2.9196913,1.6547374,2.8079007,1.5489763,4.693788,0.77905023,4.615924,1.1076616,5.233852,0.37701586,2.9589334,1.7060931,3.3882802,1.3927785,4.5696235,0.99799585,3.9460506,1.2841622,5.2489986,0.32872838,2.859256,1.7026584,2.7442696,1.6096437,4.793463,1.5024987,4.5263333,1.4549339,5.2090745,0.48176378,3.9444304,1.9159697,2.0007188,1.7730628,4.1852612,1.3995352,4.1419544,1.5250914,5.2276697,0.41890678,3.6530995,1.7546817,4.4946337,1.4227848,4.4043093,0.9516418,3.7716627,1.4181602,5.220509,0.40134826,2.916174,1.639896,3.967985,1.034221,4.3269277,0.89673704,3.832805,1.4290799,5.243566,0.3567065,3.2284703,1.6126128,2.8898234,1.7099117,4.2572045,0.6366786,4.116363,0.7998709,4.3468046,0.37983665,3.2919273,1.2613373,2.5567305,1.4746202,0,0308.FCS,train
4.1582217,1.2747341,3.5235438,1.7462413,5.2871304,0.40013453,2.6784034,1.8285615,2.6633718,1.6563178,4.818083,0.59589136,4.5299563,1.3783436,5.289556,0.45372754,2.8349895,1.9427423,3.5692005,1.4693482,4.628519,1.1520188,3.7809806,1.6020482,5.308666,0.37453547,2.5292687,1.9192077,2.6654108,1.7404443,4.560629,1.601615,4.4419193,1.6636208,5.2697954,0.47660142,3.592241,2.2504373,1.7643694,1.9028282,4.31288,1.4115515,4.276186,1.7217091,5.285309,0.41847327,3.5054333,2.0035837,4.2727933,1.5536827,4.806391,0.7360682,4.2648416,1.2219815,5.2902193,0.3921271,2.750601,1.821765,4.373568,1.0179806,4.2920322,1.2546862,3.959449,1.5506198,5.308277,0.37005132,2.9397495,1.8457232,3.3185494,1.8615775,4.2921295,0.92596966,4.0361443,1.1109995,4.430783,0.43895358,3.428853,1.3863853,2.7652905,1.4822004,0,0238.FCS,train
3.8886104,1.4263194,3.765228,1.356817,5.285076,0.31568205,2.758676,1.7599947,2.3393064,1.684867,5.0193033,0.66920733,5.0349283,0.8519306,5.2021484,0.6905407,1.3287125,1.9439977,3.271972,1.466919,4.297128,1.1933048,3.8733943,1.3275839,5.289028,0.28984627,2.4159298,1.8506247,2.5126812,1.7223958,4.6503115,1.8147545,4.598325,1.218449,5.262703,0.39471552,3.67423,2.0965197,2.1928508,1.8302901,3.9053478,1.5678462,4.3925176,1.1181772,5.259404,0.3669992,3.544925,1.8700802,4.2347493,1.3587136,4.353678,1.1832447,4.05206,1.1453807,5.271879,0.34100452,3.033008,1.7218722,4.3571005,1.0635597,4.044392,1.3672088,4.1647506,1.1595054,5.2768784,0.31893805,2.8696215,1.8210474,3.1515796,1.7067971,3.9594512,1.1471525,4.06728,0.9584208,4.2795224,0.5813237,3.19372,1.5901647,2.4829104,1.6145103,0,0119.FCS,train
4.24878,1.5715007,4.746194,0.39734197,5.273408,0.6137567,3.7366867,1.3821241,2.7374651,1.7517287,4.9781795,0.9043833,5.1779757,0.4096813,5.194828,0.81740725,3.567936,1.5869797,3.391911,1.5774118,4.726156,1.1375141,4.765307,0.6238545,5.263509,0.6133464,3.8246212,1.4378144,3.1742551,1.6931692,4.646842,1.709496,5.033891,0.540667,5.253167,0.65120643,4.1241083,1.6265212,2.4364836,1.9230661,4.202769,1.698927,4.9225135,0.53378963,5.198459,0.72371656,4.025817,1.6379476,4.199556,1.7386346,4.4333906,1.5396231,4.742187,0.48870265,5.1808662,0.7671343,3.614164,1.4957824,4.4906836,1.2714965,4.3719954,1.4974778,4.7011347,0.5004121,5.151474,0.8002666,3.8146055,1.4710126,2.9352126,1.7990904,4.38072,1.3200122,4.5582204,0.7681956,4.2660017,1.012828,3.4985843,1.5301946,3.1481621,1.4684418,0,0122.FCS,train
4.173348,1.1884981,4.0132794,1.142693,5.230075,0.39180923,3.5184147,1.560348,2.186292,1.6658473,4.826218,0.6671908,4.9014077,0.8421,5.2439303,0.40422535,3.4420133,1.640171,3.004518,1.5860099,4.63602,0.87037903,4.1432343,1.0403281,5.2771907,0.31582373,3.3968015,1.6355971,2.3520837,1.7350699,4.9417186,1.2595543,4.8604393,1.1202959,5.2441454,0.40819085,4.628741,1.5810142,1.5373651,1.7425336,4.4324594,1.2165532,4.6645865,1.1078787,5.264532,0.34902334,4.3309517,1.4233582,4.3064737,1.3947669,4.370408,1.1073642,4.062945,1.1192828,5.211843,0.45158282,3.4085095,1.6404338,4.4036226,1.1828582,4.376826,0.96084046,4.142111,1.0936015,5.2286954,0.38431004,3.7221403,1.4887189,3.0966325,1.8999838,4.390082,0.7102967,4.239179,0.71109354,4.313758,0.28416368,3.4290597,1.2943026,2.1927984,1.5481477,0,0330.FCS,train
